smh_24,सा की बैटिंग का शिग्रपतन किसी हाकिन को दिखो िंद्वस्सा,CAG
smh_25,"रत जाटिंकीदुनिया: लो आ गए अच्छे दिन.
सब कुछ होगा महंगा.
सुपरबजट सबकाबुदगीत ुनिओंबुड्गेत",CAG
smh_26,"अब ये कौन बोल रहा है कि दिल्ली में फ्री अनलिमिटेड Wi Fi चलाने के लिए ₹ का रिचार्ज करना होगा।:smiling_face::smiling_face:
 RCR
Temple
AAPSweep",CAG
smh_27,RailBudget वर्तमान रेल मंत्री इतने हीं हुनर मंद हैं लोगो को स्वप्न देखा गए और लोग विरोध पर उतर आए |,CAG
smh_28,Drsarvapriya ये ही लोकतंत्र ली ताकत है AAPSweep,NAG
smh_29,"देखा जो कहा वो किया.विपक्ष खत्म ;-)

AAPSweep",NAG
smh_30,"RT ETHindi: हमें लाख किलोमीटर सड़कें और बनानी होंगीः अरुण जेटली, वित्त मंत्री SuperBudget UnionBudget",NAG
smh_31,"puneetpossible jeetensingh और भी हैं पेंच अभी कहानी में
फ्री बिजली फ्री पानी
बाबा जी का ठुल्लू AAPSweep",OAG
smh_32,बहुत हुई महंगाई से मार. अब की बार सर्विस टैक्स सर्कार.! ुनिओंबुड्गेत,CAG
smh_33,Har jeet cheen le har se indiawale aktivfanofthematch IndvsSA,CAG
smh_34,"jayukacha aiso ko laate hi kyu hai. Hey bhagwaaaaan
IndvsPak CWC",CAG
smh_35,यार मैं बीफ क्यों नहीं खा सकता?! बीफ़बैं ! वतफ!,CAG
smh_36,"Na Ramzaada.
Na .zaada
Delhi wale to AAPzaada nikle.AAPSweep",OAG
smh_37,"MSGinCinemas Gurmeetramrahim :heart_suit: MSG :heart_suit: हमको सतगुरु प्यार दिया है इतना कैसे बताये कितना कैसे बताये कितना.
HpyTrue Love Day To :hear",NAG
smh_38,cwc IndvsPak भारतीय क्रिकेट टीम को और पुरे देश को। बहोत बहोत बधाई भाई लोग अपना freewifi तो खत्म हुआ सो हम चले घर।,NAG
smh_39,BJP की बैंड तो पहले ही बजा चुकी AAP ने AAPSweep,OAG
smh_40,Zor ka zatka Delhi se lage. BJP AAP AAPsweeps AAPwinsDelhi AAPSweep DelhiDecides,CAG
smh_41,"MotorolaIndia IndiaKaMoto MotoX IndVsPak
वर्ल्ड कप हमारा था और इस बार भी हम ही इसके सरताज होंगे ।।",NAG
smh_42,"भरोसा कई बार डरावना हो सकता है, जब बहुत अंधा होने लगे- नेता का जनता पर, जनता का नेता पर.

DelhiDecides",NAG
smh_43,"Gurmeetramrahim BlockBusterMSG
MustWatchMSG 
:heart_with_ribbon: market wali cd nahi khride ge hum papa G.",NAG
smh_44,"'रेल बजट में क्या है समझ ही नहीं आया, मैं रेल मंत्री से मिलूंगी।'
- सुप्रिया सुले, राकांपा सांसद
Akal honi chahiye.
RailBudget",OAG
smh_45,"िन्दवस्सा साउथ अफ्रीकन सुप्पोर्तेर्स .तुम्हारी माँ का
चौका .मौका मौका",OAG
smh_46,"कोई मादरचोद. पार्डन माय लैंग्वेज, कोई मादरचोद लोकपाल बिल फाड़ के मेरा नसीब डीडे नहीं करेगा.

आपस्वीप ातुज़्दे देलहिडिडेस",OAG
smh_47,"अब दे विल्लियर्स - क्या उखाड़ लोगे? 
ंस धोनी - विकेट :प
िन्दवस्सा कवक",OAG
smh_48,मोदी जी अपना मनहूस लाखिआ सूट नीलाम करने जा रहे हैं? AAPSweep,OAG
smh_49,"आमिर सोहैल से किया हुआ वाला गलती का नतीजा- आज तक पाकी हमारे सामान मुंह में लिए घूम रहे है
इंदवस्पक",OAG
smh_50,बैंचों पाकिस्तानी पटाके तो फोड़ नही पाये । अपना सर और TV ही फोड रहे है । जयहिन्द IndvsPak IndWins BleedBlue,OAG
smh_51,"BJPIndia विधायक दल की बैठक कब और कहाँ है? कोई बताएगा प्लीज़.!
AAPSweep",CAG
smh_52,"साले कोहली, सेंचुरी मार और दफा हो जा भेनचोद!
इंदवस्पक इंडविनस",OAG
smh_53,Aarohi Shergil Mayank Thakur_ run pe all out hoyega india IndvsSA CWC,CAG
smh_54,"RT oneindiaHindi: Live बार्बादी की कगार पर दिल्ली भाजपा, आप की सीटें

KiskiDilli DelhiDecides AamAadmiParty ht…",OAG
smh_55,इंदवस्पक ब्लीडब्लूए इंडविनस तुमसे ना हो जायेगा पाकिस्तान,OAG
smh_56,"जब तक कुछ फ्री का न मिले, इंडियंस को तसल्ली नहीं होती.

रेलबजट",NAG
smh_57,"भारतीय मीडिया का % तक और मुम्बई फिल्म जगत का % तक इस्लामीकरण हो चुका है BeefBan
AUSvAFG
NirbhayaInsulted
IndiasDaughter",OAG
smh_58,"कांग्रेस शासन में बोलते थे ""महंगाई"" जिसको, 
""मुफ्तखोरी से निजात कहते हैं ""भक्त"" अब उसको .
UnionBudget ModiKaBudget SabkaBudget",OAG
smh_59,"मोदी आया महामारी लाया

-महंगाई
-पेट्रोल प्राइस और अब
- स्वीनफ़्लू


बीफ़बैं",CAG
smh_60,"सत्यमेव जयते
Delhi Decides
AAP Sweep",NAG
smh_61,"पेलम पेल मची है भाई.कोई नहीं. :clapping_hands::clapping_hands:
IndvsSA",CAG
smh_62,"DelhiVotes पोलिंग बूथ पर लगी मतदाताओं की कतार. देखें चुनाव का लाइव कवरेज newsmoble , DelhiDecides",NAG
smh_63,"अरुन लाल संभोग के बाद बीवी से

अरुन: कैसा रहा मेरा परफार्मेंस? 

बीवी: कड़क शुरुआत लेकिन बाद में काफी संघर्ष और एक शर्मनाक हार! IndvsSA",CAG
smh_64,"RT ayushmishra: आलू यादव-""पूरी तरह से कम्युनल बजट है भाजपा कम्युनल है"" RailBudget",CAG
smh_65,"SrBachchan हथेली पर रखकर नसीब,
हर शख्स अपना मुकद्दर ढूँढ़ता है.
सीखो उस समन्दर से,
जो टकराने के लिए पत्थर ढूँढ़ता है.:grinning_face:
shamitabh :face_blo",NAG
smh_66,"रत मक्खिदावत: पाकिस्तानी लोग जिनको भी सपोर्ट करते हैं, उनकी हालत भी पाकिस्तान जैसी ही हो जाती हैं.
 
िन्दवस्सा कवक",CAG
smh_67,इमरान ताहिर और अमला के प्रदर्शन से सेकुलर परिवार में शोक की लहर :face_with_tears_of_joy: IndvsSA,CAG
smh_68,South Africa ka to balatkar ho gai IndvsSA :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,OAG
smh_69,"RT NBT_Sports: IndvsSA भारत का यादगार प्रदर्शन, वर्ल्ड कप में साउथ अफ्रीका को पहली बार हराया, रनों से रौदा।",CAG
smh_70,Kohli kya shelling kar raha hai : Pak Army IndvsPak ICCWorldCup,CAG
smh_71,"जितने रन हमारे सचिन के है, उतने सक.फ़ट का पूरा पकिस्तान है!
इंदवस्पक ट्रोललेरट िंद्विंस",OAG
smh_72,पाकिस्तान वालों.यह पटाके कभी नहीं फटेंगे हहहह िंद्वस्पक िंद्विंस कवक,CAG
smh_73,"SirJadeja accrdng to sources. UAE held meeting with conclusion as हरे रंग की चड्डी भी मत पहनना, India वाले बहुत गांड मरते हैं। IndvsSA",OAG
smh_74,"Gurmeetramrahim MSGinCinemas 
मैं आँधियों से क्यों डरूँ जबमेरे अंदर तूफ़ान है
मैं मंदिरमस्जिद क्योंजाऊं जबमेरे अंदर हजूर पिताजी बिराजमानहे",NAG
smh_75,"RahulOnLeave जाने भी दो अब बेचारे को
पिंड छुड़ा के।",CAG
smh_76,"जिन तूफ़ानो में तुम्हारा घर ुर्र जाता है
उन तूफानों में हम पाकिस्तानी अपने कच्चे सुखाते हैं.

एन्जॉय! इंदवस्पक क्रिकेटवोर्ल्ड्कप",OAG
smh_77,BlockBuster SONG .sir chad ke bol raha hai MSG ka jadu.,NAG
smh_78,RailBudget जब कभी भी अपर बर्थ पे स्कर्ट में कोई लङकी सोये तो साइड अपर बर्थ मिलने कि सुविधा होनी चाहिये।,OAG
smh_79,"इतना हाइट हो के भी मार खा रहा है यह :प 
इंदवस्पक",CAG
smh_80,"Nasir: Virat bhai kal plz rehem karna
Virat Kohli:
IndWins IndvsPak",OAG
smh_81,Chuthiya batting kar raha hai BC Rohit sharma. INDvsUAE,OAG
smh_82,"RT monsun: बहुमत की भाजपा सरकार ने कांग्रेस को नेता विपक्ष का पद नही दिया

और आज भाजपा दिल्ली में उस पद के लिए हुई मजबूर

AAPSweep",CAG
smh_83,नमो का सवच भारत अभियान दिली में सफल न रहा कीचड़ न खिला कमल । KiskiDilli DelhiDecides AAPKiDilli AAPSweep,OAG
smh_84,डी_देगी के बाद अगर किसी में बहुत सारी चीज़ बचने की क्षमता हैं तोह वह हैं स के फ़ील्डर्स कवक िंद्वस्सा,NAG
smh_85,"बॉलीवुड का हिन्दू विरोधी रंग साफ़ साफ़ दिख रहा है, ऐसे देशद्रोही हिन्दुविरोधी का पूर्ण बहिष्कार करना चाहिए। BeefBan BollywoodAshames",OAG
smh_86,"इस रहाणे चुतिये को आउट करो कोई।

IndvsSa",OAG
smh_87,अब ये कौन बोल रहा है टीम इंडिया गुरु राम रहीम गुरमीत सिंह जी के कारन जीत रही है IndvsSA MSGRevolution,CAG
smh_88,"कांग्रेस ठीक उसी तरह से दिल्ली से साफ़ कर दी गई है जैसे दूध में गिरी हुई मक्खी को निकाल क फेंकते है.
देलहिडिडेस",OAG
smh_89,हे भगवान्.अब एक मंदिर?! इसे कहते हैं भक्तों का मोदियापा ! पंकजमिश्रा आपस्वीप आप,OAG
smh_90,RT manojsirsa: सी के अलावा हजार सीसीडी में लगाने पर छूट ModiGovt UnionBudget,NAG
smh_91,RT Ankit_Parashar: मतलब हर बात पर रो कर किसी तरह काम रोकने या धीरे करने की कोशिश करना आजकल congress का काम रह गया है। RailBudget,OAG
smh_92,"मछली खायेगा बस. रत ""ेंगिनीरोहोलिक : रोहित आज मग्गी की जगह मटन खायेगा. इंदवसुए कवक""",OAG
smh_93,अब्द आई गवा. अब हमार का होगा बबुआ? िन्दवस्सा थेफकेगीक,NAG
smh_94,"रहाणे फोर्म मे लग रहे है।

IndvsSA",NAG
smh_95,"रत मैं_भगवन: थोड़ा पेशेंस रखो. थोड़ा मुझ पर भरोसा रखो. ोवेर्स का गेम है. बहुत टाइम है. 
िन्दवस्सा कवक ब्लीडब्लूए",NAG
smh_96,"ये गेम ही है Taste का - रनबीर कपूर.
लेकिन चल रहा है Test Match जैसा IndvsPak",NAG
smh_97,"रत षिविलेक्स: आज तोह बीजेपी का राहुल गांधी कट गया.
आपस्वीप
देलहिडिडेस
किसकिदिल्ली",CAG
smh_98,"RT abhishekprsnl: दिन पहले कौन प्लान करता है बे ट्रेन जर्नी?
ये सिर्फ दलालो को सुविधा प्रदान करता है :grimacing_face::face_with_steam_from_nose:
RailB",CAG
smh_99,भक्तों को क्या जबरदस्त मिर्ची लगी है आज किसकिदिल्ली केजरिवाल आपस्वीप देलहिडिडेस,OAG
smh_100,Gurmeetramrahim BlockBusterMSG kya baaat. .congratulation papa jii,NAG
smh_101,रत िआसिफखाँ: अबे सालों.अब हाईलाइट पैर भी सत्ता लगाओगे? िन्दवस्सा जैहिंद,OAG
smh_102,"किसका खून नहीं खौलेगा, पढ़ करके
अखबारो में
देशद्रोहि अब राज करेंगे,दिल्ली के
दरबारों मे AAPSweep
DaysToMSG",OAG
smh_103,टीवी पे भगवान _/\_ Sachin IndvsSA,NAG
smh_104,गुरमीटरमराहीम मस्जिनसिनेमास हम तेरे बिन अब रह नहीं सकते हेरे बिना क्या वजूद मेरा.अब तुम्ही हो मेरी जिंदगी तुम्हीं,NAG
smh_105,मार मार के भोसड़े सुजा दे कोहली। IndWins IndVsPak PakVsInd,OAG
smh_106,"न ""रामजादे"" न ""हर*जेड"" पब्लिक सिर्फ है ""अंजादे"" . जनहित में जारी तो साध्वी निरंजना एंड साक्षी महाराज आपस्वीप",OAG
smh_107,"साला अब देखो मैच खत्म होते ही गिलानी समी के खिलाफ फ़तवा निकाल देगा
काफ़िर है साल काफिर मुल्लो के विकेट लेता है

देशीट्वीट 
IndvsSA",OAG
smh_108,"घंटे बीत चुके है पर कोई विकास नहीं हुआ है दिल्ली में : भक्त वो भी अंधे वाले।
AAPSweep”",OAG
smh_109,Gurmeetramrahim MSGincinemas hurrrrraaaa.y dhan dhan satguru tera hi asra. .,NAG
smh_110,"BJP MLAs चाहें तो एक ही bike पर बैठ के वि.स. जा सकते हैं but AAP Govt. में ""tripelling is not allowed"" thats why TATA Nano! AAPSweep AK",CAG
smh_111,"मोदी जी केजरीवाल के oath ceremony में तभी आएंगे अगर उन्हें फेंकने के लिए माइक दिया जाए।
NavenduSingh_ AAPSweep AAPStorm",CAG
smh_112,ये क्या हो रहा है? क्यों हो रहा है? गाली देने पे मजबूर कर रहे है ये लोग. कवक इंदवस्पक,CAG
smh_113,"BDUTT बरखा दत्त बिलावल के सीने पर
अपनी चुडिया तोडने वाली है भारत की जीत के
बाद IndvsSA",OAG
smh_114,कल हैं मौक़ा में करने का. और पाकिस्तान को फिर से रुलाने का. इंदवस्पक ब्लीडब्लूए वोटगिवेइतबाक,OAG
smh_115,दरकुमारविश्वास बड़ी बहन हार गई अब डिबेट का क्या होगा.! ;) थेकिरानबेदी अब तमाशा नै हो पायेगा.लोल आपस्वीप आप्किदिल्ली,CAG
smh_116,"Direct hit 
sensational South Africa
Rohit Sharma departs
Ind / 
IndvsSA",NAG
smh_117,"fnind PM मोदी का कांग्रेस पर करारा हमला यूपीए ने NDA सरकार की योजनाओं के बदले नाम BeefBan
NirbhayaInsulted
SAvIRE",OAG
smh_118,"DelhiDecides घोंडा से आप के
श्री दत्त शर्मा ने बीजेपी के साहब सिंह
चौहान को मतों से हराया
AAPSweep",NAG
smh_119,बीजेपी के बन्दर ए है चुनन के ! आपस्वीप,OAG
smh_120,"Kar liya tha India ne irada PAKKA.
Maar diya pak k khilaf jeet ka CHAKKA . जयहिन्द IndvsPak CWC",OAG
smh_121,अबे बीफ नहीं खाओगे तो मर जाओगे क्या कलमुहे यहाँ मायावती जी ने रोटी नहीं खाई जब से लोक सभा के नतीजे आये हैं। BeefBan,OAG
smh_122,"RT drsandeepNEWS: AAPSweep:ArvindKejriwal को Z Plus सुरक्षा देने पर news tv channel पर बोलेDrKumarVishwas,कहा Kejriwal किसी तरह की …",CAG
smh_123,बड़े बजुर्ग कहते ते की टाइम पे शादी कर दो ! घर पे मन लघेग ! RahulOnLeave,CAG
smh_124,"अरे BC क्या कर रहे हो विकेट लो इन गांडू लोगोँ के
IndvsSA",OAG
smh_125,"ओ गुरु सारे बन्दे आज अपनी पत्नीयो को MSG दिखा लाओ दिन बेहोश रहेगी औरआप कल को IndvsPak का मैच शांति से देख पाओगे। ठोको RT
varanasilive",OAG
smh_126,Shahid Afridi: India walle uch-nich kuch nahi dekhte. . Aaj UAE me bhi sabko batting mil jayega aaj í ½í¸??í ½í¸?? IndvsUAE wc,NAG
smh_127,पवन बंसल ने कहा RailBudget निराशाजनक है बात तो सही है क्योंकि जब मामा-भांजा घूस लेंगे तभी आशाजनक बजट होगा ZeeNewsHindi,OAG
smh_128,aapsweep लोकसभा में बीजेपी की जीत कांग्रेस का विरोध मात्र थी । मोदी या शाह के पास कोई जादुई छड़ी नहीं थी दिल्ली यही दिखा रही है।,CAG
smh_129,RT pramiladixit: thekiranbedi ने एक बार फिर प्रधानमंत्री की गाड़ी उठा ली:winking_face_with_tongue: saalKejriwal AAPKiDilli AAPSweep,CAG
smh_130,"RT Shailav_: Kiran: सुन रहा है ना तू?
AK :हा 
Kiran : रो रही हु में. DelhiDecides AAPKiDilli",CAG
smh_131,"यात्री किराए नही बढ़ाया जाएगा. मतलब रेलवे मे विश्व स्तरीय सेवा जारी रहेगी. ;)

RailBudget",CAG
smh_132,"इतने तो करवा दो अब ""सकमोनु: भाई तो करवा ही देना यार. िन्दवस्सा""",NAG
smh_133,"Bhencho, replay dikhaana bandh karo ~ Amla. IndvsSA",OAG
smh_134,RT YesIamSaffron: कल AamAadmiParty के पाकि अब्बा जान की टीम हिन्दूस्तानि शेरो के सामने घूटने टेक छक्का बनगयी छ: बार हारकर IndvsPak,OAG
smh_135,"India Na Gand Pakistan ki Aise Phadi Ki OLX Pe
Dalne Layak Bhi Na ChodiÃ­ í ½í¸??
Indvspak",OAG
smh_136,पंखे तो चलते नही ट्रेन में पहले उनको ठीक करो CCTV बाद में लगाना प्रभु। RailBudget,CAG
smh_137,"MhaAgyaani DIXIT_G उधर पाक कि टीम, केजरी की जीत देख कर के अपने हौसले बुलंद कर रही है । सोच रही कि वे भी जीत जाएंगे । IndvsPak",CAG
smh_138,"अनुष्का शर्मा को कोई बोलो भाई - चुम्बन विराट को मेसेज कर दे जिससे कुछ स्टेमिना तो बड़े भाई का आज बॉल नही खिच रही है
CWC IndvsSA",OAG
smh_139,"मुझे नही लगता केजरीवाल का कोई भी वादा मोदी के वादो का आधा भी है,केजरीवाल के वादे मिलाकर भी 'हर खाते मे लाख' वादे से छोटे है
AAPSweep""",CAG
smh_140,sushianand Indianxpress aur try karo Dictator banna AAPRift BeefBan cnni,OAG
smh_141,"पहले किसी में कुछ करने नहीं दिया 
 और अब कोई रोकने वाला नहीं है :ग्रीननिंग_फेस_विथ_समिलिंग_आईज: आपस्वीप",CAG
smh_142,IndvsPak Lola oru adichtu oru varusham suthiktu irupan,NAG
smh_143,Cmon raina. Bhai poore karne hai IndvsPak,NAG
smh_144,आपस्वीप लाख के सूट उतार कर अपने सादे कपड़ो में आ जाओ नहीं तो पब्लिक बिना कपड़ो कर कर के ज़ादू बजा देगी ये पब्लिक सब जानती है.,OAG
smh_145,"RT krishnpria: Breaking News: भारत की जीत के साथ ही पाकिस्तान में सभी टेलीविजन शोरूम की सुरक्षा बढ़ा दी गयी है.

IndVsSA",CAG
smh_146,"बहनचोद कुछ भोसड़ीवाले इतने नाजुक मौके पर भी शायरी पेल रहे हे, सचिन को क्या मुह दिखाओगे बे :pouting_face::pouting_face::folded_hands::folded_hands: Indv",OAG
smh_147,"Sabka badla lega tera kohli.

IndvsPak",CAG
smh_148,"विकास के नारे पे जीतने वाली बीजेपी के विकास के नारे की हवा निकल गई

किसकिदिल्ली 
देलहिडिडेस 
आप्किदिल्ली",OAG
smh_149,"आप ने तो कुछ अलग ही कर दिया यार. KiskiDilli DelhiResults
DelhiDecides",NAG
smh_150,"और इसी के साथ अफ्रीकी खिलाड़ी मैदान पर आते हुए।
IndvsSA",NAG
smh_151,"शेर के पांव में अगर कांटा चुभ जाये तो
इसका मतलब ये कतई नही की अब राज कुत्ते करेंगे

जय श्री राम 
 AAPSweep
DelhiDecides",OAG
smh_152,"बधाइयां बधाइयां,modiji was right, झूठ बार बार नहीं चलता ओर दिल्ली ने दिखा दिया कि झूठ बार बार नहीं चलता।।।
KudosAAPVolunteers AAPSweep",OAG
smh_153,"ना पैसे से ना दारु से, सरकार बन गई झाड़ू से! AAP delhidecides Dillikiski aamaadmiparty",NAG
smh_154,jeet ekhon nischoi IndVsSa Match dekhcho? tomar Sunday ta khuuuuuuub bhalo katuk sona dada!,NAG
smh_155,मोदीजी को स्वच्छा भारत अभियान भारी पड़ गया बजपवशेडोफ़्फ़ आपस्वीप,CAG
smh_156,"AAPSweep अभी दिल्ली हुई हमारी है, अब पंजाब की बारी है |",CAG
smh_157,"क्या ?
एक और विकेट गिर गया सा का ? 
कुछ नया बोलो यार.
िन्दवस्सा",NAG
smh_158,"IndvsSA
किसी ने शायद ही सोचा होगा कि साउथ अफ्रीका इतनी जल्दी घुटने टेक देगा। 
CWC",NAG
smh_159,AAPSweep जो चुतिये दिल्ली मे मोदी की हार मान रहे है उनको यह तो मालूम है ना कि MLA का मतलब मोदी के MP होते है व उनके पास MP है,OAG
smh_160,"RT KHUSHAHALSINGH: मीडिया अग्रेज़ी शब्दो का उपयोग करके साजीसन हिंदुओ की भावनाओ से बचरही है!
कमीनो""गौमाता का माँस""क्यो नही बोल रहे हो?ये बी…",OAG
smh_161,िट्विंगड़स्स अम्बिकाइन्सान गुरमित्रामराहीम मस्गथेफिल्म ब्लॉकबस्टरमसग धन धन सतगुरु तेरा ही आसरा वूऊब यह तोह शुरुवात की झलक ः,NAG
smh_162,"हारी हुई बीजेपी यहाँ हैं अमितशहोफिके कहा हैं 
देलहिडिडेस किसकिदिल्ली",CAG
smh_163,NupurSharmaBJP ArvindKejriwal बम ब्लास्ट हो गया जी AAPSweep ThankYouDelhi,NAG
smh_164,"LandAcquisitionBill बिल साल पहले गुलाम भारत की कृषि व्यवस्था को खत्म करने के लिए लाया गया था, यही काम आज हो रहा हैं बिना रोक टोक के।",OAG
smh_165,"कांग्रेस को गरीबों कीबात करते देख महसूस होता है, जैसे होटलमालिक, अपने यहां काम करनेवाले बैरा के हक की लड़ाई लड़ रहा हो। LandAcquisitionBill",OAG
smh_166,कुछ लोग इस देश में रहकर देश के साथ गद्दारी करते है.उनको नरेन्द्रमोदी जी कब सजा दोगे? बीफ़बैं,OAG
smh_167,"रत अकिंसन: रत जसिंघ: रत इंसानप्रितपाल: रत मिनइंसान: गुरमीटरमराहीम म्स्गसक्सेस्सफुलविकस 
पापाजी दिल नहीं लग रहा:उनमुसेड_फेस::उनमुसेड_फेस:, कब आ",NAG
smh_168,RT abhiru: वर्षों से देश की जनता के आँखों में धूल झोंक कर देश को लूटने वाली कांग्रेस को इतना बेहतरीन RailBudget भी निराशा जनक ल…,OAG
smh_169,रिश्ते में तोह हम पाकिस्तान के बाप लगते है नाम है इंडिया. इंट्रो बैबकॉमेंटरीदबुत इंदवस्पक,CAG
smh_170,"RT monsun: चेतन भगत का ""मोहन जो दड़ो"" में एक एकड़ का प्लाट था , अगली किताब उस पर आ रही है LandAcquisitionBill",CAG
smh_171,"RT mataonline: ‘प्रियंका लाओ, कांग्रेस बचाओ’के नारे बातमी
delhi priyankagandhi DelhiDecides mataonline",NAG
smh_172,"ये narendramodi 
के मन्त्रीमण्डल की तरह ही उनकी
SM आर्मी में बेहद नक्कारा और
प्रेसर में बावली हो जाती है ।
DelhiDecides",OAG
smh_173,भक्तो को दिल्ली की जाग्रत जनता का सन्देश.बकलोली छोड़ कुछ रचनात्मक काम करे.। AAPSweep,CAG
smh_174,Dhawan da. . . Rohit da. . . . Vada vada india la vanthu parunga da. INDvsPAK IndvsPak CWC WC,NAG
smh_175,"RT punjabkesari: पुलिस के आला अधिकारियों से मिले केजरीवाल, स्वीकार कर सकते हैं बढ़ी हुई सुरक्षा - सूत्र 
AAPSweep DelhiDecides Kejriwal…",NAG
smh_176,बास ये दिखादो देविल्लिएर्स और डुप्लेसिस को.मैच जीत जाएंगे हम. िन्दवस्सा,NAG
smh_177,रहाणे आज सांडे का तेल पी कर आया है ! IndvsSA,CAG
smh_178,'यह आवाज़ तो कुत्ते के मुंह से भी अच्छी लगती है' . षमिताभ इश्केफिल्लूम शमितभमावै शमितभमावै,NAG
smh_179,"दिल्ली : भावी CM अरविंद केजरीवाल से मुलाकात में PM मोदी ने कहा कि दिल्ली को पूर्ण राज्य का दर्जा देने के बारे में विचार करेंगे। AAPStorm""",CAG
smh_180,RT InsaAnjali: RT sonaminsan: Gurmeetramrahim MSGTheFilm tera nur kre cham cham ghna hiii te to lage pyara. MSGSuccessfulweeks,NAG
smh_181,RT JasvirSjasvir: RT jsingh: RT insan_tulsi: RT SonamAroraInsan: Gurmeetramrahim BlockBusterMSG &amp; MustWatchMS…,NAG
smh_182,"जो कहते थे अरविंद,
आरजक हैं 
भगोड़ा हैं 
बन्दर हैं 
वो देखलें हमारा अरविंद मुकद्दर का सि
AAPSweep",CAG
smh_183,"कुछ तोह फूल खिलायें है, कुछ और खिलाने हैं, मुश्किल ये है अभी बाघ में काँटे कईं पुराने हैं - ुनिओंबुड्गेत",NAG
smh_184,"India wale be like, ""Kab phorenge?""
IndvsSA",NAG
smh_185,"RT die_hard_msdian: क्या ये सरकार""झूठ पर ही चलती है""मोदी से पर्रिकर सब""झूठ ही झूट LandAcquisitionBill ArvindAnnaBack AAPforINDIA htt…",CAG
smh_186,"RT dr_sandeepyadav: पाकिस्तानी टीम:
अल्लाह तेरा रहम है, हमने तो बना लिए थे।

anil_artani 
IndvsSA BleedBlue",CAG
smh_187,फिल्मी कुकरमुत्तों को दिल्ली और लोगों की नहीं पड़ी है . उन्हें स्टेज शो मिल जायें और कुछ धुनें और बना लें सफल हो जाएंंगे AAPSweep,CAG
smh_188,के मफलर ने लाख के सूट को हरा दिया ! DelhiDecides,CAG
smh_189,पूर्ववर्तियों की तरह किसी कसमें-वादे एक्सप्रेस का ऐलान नहीं किया sureshpprabhu ने। बड़े-बड़े देश में पहली बार ठीक-ठीक बात। RailBudget,CAG
